treat,age,edu,black,hispanic,married,nodegree,re75,re78,sample
0,21,13,0,0,1,0,11191.31,15918.07,cps-1
0,41,13,0,0,1,0,13337.9,2872.7,cps-1
0,21,14,0,0,0,0,4662,18561.72,cps-1
0,50,12,0,0,1,0,22783.65,25564.67,cps-1
0,19,12,0,0,0,0,5616.242,10214.05,cps-1
0,23,15,0,0,1,0,13729.98,17508.1,cps-1
0,44,12,0,0,1,0,25243.55,8127.496,cps-1
0,20,13,0,0,0,0,5952.823,12559.2,cps-1
0,50,16,0,0,1,0,25243.55,25564.67,cps-1
0,55,12,0,0,1,0,18395.56,25564.67,cps-1
0,26,17,0,0,1,0,24267.82,25564.67,cps-1
0,24,12,0,0,0,0,16184.52,20145.85,cps-1
0,27,12,0,0,1,0,0,2314.12,cps-1
0,16,11,0,0,0,1,0,5377.447,cps-1
0,28,18,0,0,0,0,0,8878.181,cps-1
0,21,15,0,0,0,0,0,1717.118,cps-1
0,50,8,0,0,1,1,16182.73,17694.3,cps-1
0,29,12,0,0,1,0,0,0,cps-1
0,23,12,0,0,1,0,20271.82,18495.23,cps-1
0,42,13,0,0,1,0,1170.871,4035.671,cps-1
0,27,12,0,0,1,0,23372.66,25564.67,cps-1
0,26,12,0,0,1,0,7565.903,2838.713,cps-1
0,31,12,0,0,1,0,11384.66,11577.99,cps-1
0,23,15,0,0,0,0,1376.758,62.06452,cps-1
0,22,12,0,0,1,0,15731.56,19414.37,cps-1
0,50,18,0,0,1,0,25243.55,25564.67,cps-1
0,38,16,0,0,1,0,25243.55,25564.67,cps-1
0,31,12,0,0,1,0,19879.74,25564.67,cps-1
0,39,9,0,0,1,1,10131.44,13960.08,cps-1
0,27,12,0,0,1,0,20986.16,25564.67,cps-1
0,41,12,0,0,1,0,12532.26,12993.65,cps-1
0,44,12,0,0,1,0,0,20085.26,cps-1
0,18,12,0,0,0,0,7940.081,978.255,cps-1
0,47,10,0,0,1,1,25243.55,24660.3,cps-1
0,16,10,0,0,0,1,0,7430.009,cps-1
0,29,12,0,0,1,0,17647.21,19581.35,cps-1
0,27,15,0,0,1,0,24901.6,25564.67,cps-1
0,33,12,0,0,1,0,24010.02,24216.98,cps-1
0,46,12,0,0,1,0,25243.55,25564.67,cps-1
0,18,11,0,0,0,1,2209.258,19240,cps-1
0,40,12,0,0,1,0,13687.02,21995.96,cps-1
0,55,8,0,0,1,1,8840.613,0,cps-1
0,16,10,0,0,0,1,2348.903,2451.548,cps-1
0,26,10,0,0,1,1,7719.871,0,cps-1
0,44,9,0,0,1,1,22253.71,25564.67,cps-1
0,22,14,0,0,0,0,9415.306,16080.62,cps-1
0,53,12,0,0,1,0,9565.694,9792.894,cps-1
0,17,10,0,0,0,1,0,10351.47,cps-1
0,34,12,0,0,1,0,7752.097,9989.432,cps-1
0,28,10,0,0,0,1,8034.968,8514.661,cps-1
0,24,9,0,0,1,1,0,818.6605,cps-1
0,41,10,0,1,1,1,23379.82,20491.63,cps-1
0,16,10,1,0,0,1,922.0161,4838.077,cps-1
0,37,18,0,0,1,0,25243.55,25564.67,cps-1
0,28,14,0,0,1,0,10212,20790.14,cps-1
0,28,16,0,0,1,0,24101.32,24237.67,cps-1
0,49,12,0,0,1,0,25243.55,19711.39,cps-1
0,17,11,0,0,0,1,1849.403,8282.657,cps-1
0,33,12,0,0,1,0,25243.55,25564.67,cps-1
0,41,8,0,0,1,1,8221.161,13436.97,cps-1
0,40,12,0,0,1,0,0,1261.978,cps-1
0,28,12,0,0,1,0,2866.306,2365.84,cps-1
0,51,8,0,0,1,1,0,0,cps-1
0,31,8,0,0,1,1,0,0,cps-1
0,16,8,0,0,0,1,0,5644.916,cps-1
0,29,12,0,0,1,0,25243.55,24636.66,cps-1
0,48,18,0,0,0,0,3591.387,4097.736,cps-1
0,52,12,0,0,0,0,2866.306,2365.84,cps-1
0,33,10,0,0,1,1,18200.42,12968.53,cps-1
0,53,8,0,0,1,1,12256.55,15233.88,cps-1
0,29,14,0,0,1,0,17967.68,7734.421,cps-1
0,55,8,0,0,1,1,25243.55,12754.26,cps-1
0,21,12,0,0,0,0,3168.871,14830.46,cps-1
0,32,7,0,0,0,1,8616.823,6376.39,cps-1
0,34,14,0,0,1,0,14286.77,13456.18,cps-1
0,39,12,0,0,1,0,25243.55,25564.67,cps-1
0,17,10,0,0,0,1,0,10249.51,cps-1
0,38,12,0,0,1,0,21917.13,22853.04,cps-1
0,19,12,0,0,1,0,14949.19,25564.67,cps-1
0,49,18,0,0,1,0,25243.55,25564.67,cps-1
0,17,11,0,0,0,1,98.46774,3363.306,cps-1
0,27,16,0,0,0,0,19476.92,24584.94,cps-1
0,30,16,0,0,0,0,22771.11,25564.67,cps-1
0,35,12,0,0,1,0,25243.55,25564.67,cps-1
0,41,8,0,0,1,1,15044.08,15053.6,cps-1
0,21,12,0,0,0,0,9186.145,14231.98,cps-1
0,51,12,0,0,1,0,23261.66,25564.67,cps-1
0,49,18,0,0,1,0,25243.55,25564.67,cps-1
0,39,12,0,0,1,0,25243.55,25564.67,cps-1
0,17,11,0,0,0,1,5315.468,4694.737,cps-1
0,34,13,0,0,1,0,25243.55,24855.36,cps-1
0,38,12,0,0,1,0,0,14793.52,cps-1
0,53,12,0,0,1,0,1203.097,25564.67,cps-1
0,27,12,0,0,1,0,14295.73,15100.89,cps-1
0,20,14,0,0,1,0,2384.71,14407.83,cps-1
0,21,12,0,0,1,0,14881.16,19860.65,cps-1
0,47,8,0,0,1,1,14571.44,14740.32,cps-1
0,25,18,0,0,0,0,6216,1947.644,cps-1
0,24,17,0,0,1,0,4907.274,20510.84,cps-1
0,26,16,0,0,0,0,8332.161,14911.74,cps-1
0,19,12,1,0,0,0,9338.323,2.955453,cps-1
0,28,12,1,0,1,0,15076.31,13504.94,cps-1
0,18,11,0,0,0,1,3919.016,0,cps-1
0,23,17,0,0,1,0,9619.403,20284.75,cps-1
0,28,10,1,0,1,1,18889.69,17989.84,cps-1
0,43,12,0,1,1,0,1713.339,1557.524,cps-1
0,48,12,0,1,1,0,25243.55,0,cps-1
0,24,14,0,1,0,0,10385.66,106.3963,cps-1
0,25,14,0,1,1,0,11501.03,16250.56,cps-1
0,40,8,0,0,0,1,7902.484,2046.651,cps-1
0,43,12,0,0,1,0,19251.34,23049.58,cps-1
0,19,12,0,0,0,0,10093.84,0,cps-1
0,27,15,0,1,1,0,13185.73,0,cps-1
0,26,12,0,0,1,0,15590.13,16557.93,cps-1
0,24,13,1,0,1,0,13473.97,20791.61,cps-1
0,55,12,0,1,1,0,14607.24,13809.35,cps-1
0,22,12,0,1,0,0,20313,20803.43,cps-1
0,27,12,0,0,1,0,19827.82,7239.382,cps-1
0,28,12,0,0,1,0,20076.68,24577.55,cps-1
0,52,12,0,0,0,0,1831.5,629.5115,cps-1
0,49,11,0,0,1,1,16698.34,25564.67,cps-1
0,31,12,0,0,1,0,13835.61,24443.08,cps-1
0,49,12,1,0,1,0,0,0,cps-1
0,52,15,1,0,1,0,12349.65,12207.5,cps-1
0,32,14,0,0,0,0,5566.113,16116.09,cps-1
0,30,17,0,0,0,0,873.6774,0,cps-1
0,25,18,1,0,1,0,25243.55,25564.67,cps-1
0,25,12,1,0,1,0,13176.77,3917.453,cps-1
0,29,16,0,0,0,0,8862.097,0,cps-1
0,29,16,0,0,0,0,21535.79,25564.67,cps-1
0,33,18,0,0,0,0,9904.065,25564.67,cps-1
0,34,11,0,0,1,1,22554.48,23371.72,cps-1
0,46,12,1,0,1,0,23598.24,25564.67,cps-1
0,19,11,1,0,0,1,3054.29,94.5745,cps-1
0,36,12,1,0,1,0,0,0,cps-1
0,42,12,0,0,1,0,25243.55,25564.67,cps-1
0,20,13,0,0,0,0,3004.161,16088.01,cps-1
0,19,12,0,0,0,0,3312.097,11600.15,cps-1
0,37,12,0,0,1,0,19263.87,25245.48,cps-1
0,21,12,0,0,1,0,0,7591.081,cps-1
0,29,12,0,0,1,0,16039.5,16484.04,cps-1
0,53,10,0,0,1,1,6183.774,0,cps-1
0,36,10,0,0,1,1,10204.84,25564.67,cps-1
0,31,12,0,0,1,0,17469.97,18368.14,cps-1
0,33,14,0,0,1,0,25243.55,25564.67,cps-1
0,25,13,0,0,1,0,25243.55,25564.67,cps-1
0,32,9,0,0,1,1,23050.4,25564.67,cps-1
0,27,12,0,0,1,0,13414.89,15295.95,cps-1
0,26,17,0,0,0,0,20219.9,25564.67,cps-1
0,53,3,1,0,1,1,20096.37,21465.46,cps-1
0,22,14,1,0,0,0,4588.597,23837.21,cps-1
0,52,3,1,0,1,1,25243.55,25564.67,cps-1
0,37,13,0,0,1,0,18388.4,20286.23,cps-1
0,34,16,0,0,1,0,22545.53,25564.67,cps-1
0,53,12,0,0,1,0,0,0,cps-1
0,28,16,0,0,1,0,18622.94,22288.55,cps-1
0,29,9,0,0,1,1,18331.11,19374.47,cps-1
0,25,18,0,0,0,0,7707.339,25564.67,cps-1
0,34,15,0,0,1,0,24011.81,17120.94,cps-1
0,28,12,0,0,1,0,21279.77,25564.67,cps-1
0,36,18,0,0,1,0,12979.84,2045.174,cps-1
0,47,11,0,0,0,1,4232.323,3358.873,cps-1
0,28,9,0,1,1,1,16327.74,24051.48,cps-1
0,53,10,0,0,1,1,18137.76,7394.544,cps-1
0,53,12,0,0,0,0,5775.581,19965.56,cps-1
0,55,17,0,0,0,0,25243.55,25564.67,cps-1
0,18,8,0,0,0,1,2468.855,0,cps-1
0,43,12,0,0,1,0,21824.03,25564.67,cps-1
0,24,12,0,0,1,0,4921.597,11507.06,cps-1
0,20,9,0,0,0,1,11907.44,21418.17,cps-1
0,43,6,0,0,1,1,18844.94,25564.67,cps-1
0,28,11,0,0,1,1,14775.53,0,cps-1
0,49,12,0,0,1,0,0,0,cps-1
0,34,8,0,0,1,1,15534.63,7342.823,cps-1
0,36,12,0,0,1,0,25243.55,25564.67,cps-1
0,41,7,0,0,1,1,565.7419,0,cps-1
0,32,10,1,0,1,1,25243.55,25564.67,cps-1
0,25,16,0,0,1,0,19364.13,25564.67,cps-1
0,30,16,0,0,1,0,15346.65,15216.15,cps-1
0,50,14,0,0,1,0,25243.55,25564.67,cps-1
0,28,12,0,0,0,0,8595.339,7333.957,cps-1
0,41,12,0,0,1,0,0,0,cps-1
0,30,8,0,0,1,1,5329.79,13664.54,cps-1
0,16,9,0,0,0,1,2293.403,5594.673,cps-1
0,47,12,0,0,1,0,25243.55,25564.67,cps-1
0,29,12,0,0,1,0,20277.19,0,cps-1
0,30,14,0,0,1,0,0,25564.67,cps-1
0,44,16,0,0,1,0,0,4499.677,cps-1
0,16,10,0,0,0,1,2839.452,12522.25,cps-1
0,31,15,0,0,1,0,0,0,cps-1
0,28,13,0,0,1,0,6735.194,4629.717,cps-1
0,29,16,0,0,1,0,23988.53,25564.67,cps-1
0,16,7,0,1,0,1,0,7515.717,cps-1
0,26,6,0,1,1,1,17743.89,23402.76,cps-1
0,32,8,0,1,1,1,17088.63,20602.46,cps-1
0,36,8,0,1,1,1,22919.71,25297.2,cps-1
0,49,8,0,0,0,1,13262.71,10769.67,cps-1
0,50,17,0,0,0,0,9458.274,25564.67,cps-1
0,52,8,0,0,1,1,25243.55,25564.67,cps-1
0,28,12,1,0,1,0,15283.98,10345.56,cps-1
0,47,12,1,0,1,0,0,0,cps-1
0,35,12,1,0,1,0,24998.27,25564.67,cps-1
0,46,16,1,0,1,0,461.9032,1359.508,cps-1
0,39,13,0,0,1,0,25243.55,25564.67,cps-1
0,43,12,0,0,1,0,25241.76,25564.67,cps-1
0,33,13,0,0,1,0,25243.55,25564.67,cps-1
0,29,14,0,0,0,0,3645.097,15430.42,cps-1
0,27,12,0,0,0,0,13713.87,23340.69,cps-1
0,32,14,0,1,0,0,10450.11,9806.194,cps-1
0,26,17,0,0,1,0,8500.452,9849.048,cps-1
0,38,5,0,1,1,1,22960.89,21576.29,cps-1
0,47,11,0,0,0,1,22801.55,15966.84,cps-1
0,20,8,0,0,1,1,13139.18,4883.886,cps-1
0,28,13,1,0,0,0,0,96.05223,cps-1
0,29,12,0,0,1,0,12088.26,17939.6,cps-1
0,38,6,1,0,0,1,9311.468,9515.081,cps-1
0,31,14,1,0,0,0,8219.371,8378.71,cps-1
0,23,12,1,0,0,0,0,12538.51,cps-1
0,54,7,1,0,1,1,14111.32,15705.28,cps-1
0,38,10,0,0,1,1,18076.89,20428.09,cps-1
0,20,12,0,0,0,0,15350.23,18459.76,cps-1
0,21,12,0,0,1,0,7616.032,14527.53,cps-1
0,23,12,0,0,1,0,19211.95,19968.52,cps-1
0,24,12,0,0,0,0,25243.55,25564.67,cps-1
0,34,9,0,0,1,1,14754.05,20428.09,cps-1
0,32,14,0,0,1,0,528.1452,478.7834,cps-1
0,18,8,0,0,1,1,9171.823,2883.045,cps-1
0,27,17,0,0,1,0,0,0,cps-1
0,43,12,0,0,1,0,25243.55,25564.67,cps-1
0,21,10,1,0,0,1,13769.37,16312.62,cps-1
0,23,12,1,0,1,0,524.5645,3734.215,cps-1
0,42,12,0,0,1,0,23401.31,25564.67,cps-1
0,46,14,0,0,1,0,25243.55,25564.67,cps-1
0,51,8,0,0,1,1,23141.71,25564.67,cps-1
0,41,10,0,0,1,1,23143.5,25564.67,cps-1
0,22,16,0,0,1,0,1312.306,0,cps-1
0,26,12,0,0,1,0,556.7903,0,cps-1
0,27,12,0,0,1,0,18791.23,18739.05,cps-1
0,24,12,0,0,1,0,19616.56,25564.67,cps-1
0,42,12,0,0,1,0,25243.55,25564.67,cps-1
0,24,12,0,0,1,0,17246.18,25564.67,cps-1
0,31,6,0,0,0,1,1321.258,0,cps-1
0,29,16,0,0,0,0,0,19223.75,cps-1
0,29,12,0,0,1,0,25243.55,0,cps-1
0,26,12,0,0,1,0,9406.355,4709.515,cps-1
0,36,4,0,0,1,1,17187.1,20147.32,cps-1
0,29,12,0,0,1,0,25243.55,25564.67,cps-1
0,51,12,0,0,1,0,3808.016,2079.161,cps-1
0,21,13,0,1,0,0,7660.79,7090.132,cps-1
0,50,10,0,1,1,1,0,0,cps-1
0,20,11,0,1,0,1,3002.371,9917.023,cps-1
0,20,11,0,1,1,1,9621.194,13286.24,cps-1
0,28,13,0,1,1,0,9023.226,4839.555,cps-1
0,46,14,0,0,1,0,25243.55,25564.67,cps-1
0,23,13,0,0,1,0,13169.61,18393.26,cps-1
0,41,16,0,0,0,0,0,288.1567,cps-1
0,29,17,0,0,1,0,19100.95,21088.64,cps-1
0,27,14,0,0,1,0,20187.68,24567.2,cps-1
0,29,18,0,0,1,0,25243.55,25564.67,cps-1
0,52,16,0,0,1,0,13778.32,737.3856,cps-1
0,37,12,0,0,1,0,16494.24,16349.57,cps-1
0,28,18,0,0,1,0,0,5002.104,cps-1
0,30,14,0,0,1,0,18660.53,15748.13,cps-1
0,27,15,0,0,1,0,14890.11,19377.43,cps-1
0,25,12,0,0,1,0,10204.84,9194.415,cps-1
0,19,10,0,0,1,1,10849.35,11706.55,cps-1
0,33,12,0,0,1,0,9114.532,9187.026,cps-1
0,30,12,0,0,1,0,6319.839,7797.963,cps-1
0,22,12,0,0,1,0,517.4032,0,cps-1
0,25,11,0,0,1,1,0,0,cps-1
0,30,12,0,0,1,0,71.6129,25564.67,cps-1
0,24,16,0,0,1,0,5431.839,16089.49,cps-1
0,21,12,1,0,0,0,7053.871,585.1797,cps-1
0,38,16,0,0,1,0,0,0,cps-1
0,20,14,0,0,0,0,1983.677,10457.87,cps-1
0,45,14,0,0,1,0,14764.79,14642.79,cps-1
0,28,16,0,0,1,0,18316.79,22225.01,cps-1
0,34,12,0,0,1,0,22260.87,25150.91,cps-1
0,30,18,0,0,1,0,25243.55,0,cps-1
0,49,8,0,0,1,1,21568.02,24929.25,cps-1
0,23,14,0,0,0,0,2117.952,1968.332,cps-1
0,24,17,0,0,0,0,0,10682.49,cps-1
0,21,13,0,0,1,0,6618.823,8272.313,cps-1
0,25,18,0,0,1,0,7213.21,6465.054,cps-1
0,16,9,1,0,0,1,961.4032,0,cps-1
0,24,10,0,0,1,1,15131.81,7056.144,cps-1
0,37,12,0,0,0,0,25243.55,23246.12,cps-1
0,27,12,0,0,1,0,20860.84,22235.35,cps-1
0,19,12,0,0,0,0,2135.855,11484.89,cps-1
0,39,12,0,0,1,0,20726.56,25564.67,cps-1
0,55,10,0,0,1,1,25243.55,25564.67,cps-1
0,30,12,0,0,1,0,25243.55,25564.67,cps-1
0,20,14,0,0,0,0,5217,11518.88,cps-1
0,17,11,0,0,0,1,2538.677,14483.2,cps-1
0,49,8,0,0,1,1,25243.55,25564.67,cps-1
0,27,7,0,0,1,1,8421.677,25564.67,cps-1
0,53,12,0,0,0,0,16857.68,16543.15,cps-1
0,35,12,0,0,1,0,19417.84,0,cps-1
0,33,9,0,0,1,1,14745.1,0,cps-1
0,28,11,0,0,0,1,0,424.1075,cps-1
0,27,10,0,0,0,1,0,1102.384,cps-1
0,26,9,0,0,1,1,9302.516,8041.788,cps-1
0,16,9,0,1,0,1,0,0,cps-1
0,19,8,0,1,0,1,300.7742,18510,cps-1
0,17,8,0,1,0,1,300.7742,18891.26,cps-1
0,47,2,0,1,1,1,4654.839,183.2381,cps-1
0,22,12,0,1,0,0,11091.05,10078.1,cps-1
0,29,12,1,0,1,0,10929.92,14833.42,cps-1
0,38,12,0,0,1,0,23936.61,25564.67,cps-1
0,40,7,0,0,0,1,25243.55,20097.08,cps-1
0,45,12,0,0,1,0,20859.05,17725.33,cps-1
0,47,4,0,0,1,1,13690.6,14152.19,cps-1
0,30,10,0,0,1,1,11789.27,10685.44,cps-1
0,30,17,0,0,0,0,0,0,cps-1
0,22,12,0,0,1,0,23761.16,25564.67,cps-1
0,28,18,0,0,1,0,0,0,cps-1
0,45,6,0,1,1,1,0,0,cps-1
0,17,10,0,1,0,1,635.5645,6649.77,cps-1
0,17,11,0,0,0,1,3308.516,0,cps-1
0,26,14,0,0,0,0,0,0,cps-1
0,24,10,0,0,1,1,5091.677,18647.43,cps-1
0,22,12,0,0,0,0,8724.242,2724.928,cps-1
0,20,7,0,0,0,1,2792.903,6098.578,cps-1
0,18,11,0,0,0,1,5310.097,1063.963,cps-1
0,19,11,1,0,0,1,859.3548,8222.071,cps-1
0,47,12,0,0,1,0,0,0,cps-1
0,54,10,0,0,1,1,20415.05,25564.67,cps-1
0,36,17,0,1,1,0,25243.55,25564.67,cps-1
0,27,13,0,0,0,0,14596.5,25564.67,cps-1
0,45,14,0,0,0,0,17054.61,25564.67,cps-1
0,30,16,0,0,1,0,25241.76,25564.67,cps-1
0,30,15,0,0,0,0,23347.6,24983.92,cps-1
0,24,13,0,0,1,0,19079.47,4731.68,cps-1
0,48,8,0,0,1,1,2116.161,11600.15,cps-1
0,32,13,0,0,1,0,0,0,cps-1
0,54,12,0,0,1,0,21303.05,22508.73,cps-1
0,18,11,0,0,0,1,11911.02,0,cps-1
0,29,12,0,0,0,0,0,0,cps-1
0,28,12,0,0,0,0,10706.13,10048.54,cps-1
0,16,10,0,0,0,1,0,13535.98,cps-1
0,27,16,0,0,0,0,213.0484,0,cps-1
0,37,15,0,0,0,0,25243.55,25564.67,cps-1
0,45,16,0,0,1,0,5564.323,15702.32,cps-1
0,39,12,0,0,1,0,25243.55,25564.67,cps-1
0,18,11,0,0,0,1,2300.565,4199.699,cps-1
0,52,12,0,0,1,0,0,0,cps-1
0,34,12,0,0,1,0,0,0,cps-1
0,34,5,0,0,1,1,25243.55,25564.67,cps-1
0,53,12,0,0,1,0,18263.08,18072.6,cps-1
0,27,16,0,0,0,0,11134.02,0,cps-1
0,37,8,1,0,1,1,18302.47,11613.45,cps-1
0,41,7,1,0,0,1,350.9032,0,cps-1
0,32,10,0,0,1,1,322.2581,0,cps-1
0,44,10,0,0,1,1,17650.79,18770.08,cps-1
0,43,12,0,0,1,0,25243.55,0,cps-1
0,31,12,0,0,1,0,21752.42,21894,cps-1
0,23,14,0,0,1,0,11549.37,15464.41,cps-1
0,36,12,0,0,1,0,25243.55,25564.67,cps-1
0,38,12,0,0,1,0,7449.532,8488.061,cps-1
0,31,12,0,0,1,0,14361.97,19296.15,cps-1
0,48,12,0,0,1,0,25243.55,0,cps-1
0,40,12,0,0,1,0,17507.56,14669.39,cps-1
0,17,10,0,0,0,1,1118.952,2215.112,cps-1
0,45,12,0,0,1,0,16621.35,20838.9,cps-1
0,17,10,0,0,0,1,1443,9110.184,cps-1
0,53,12,0,0,1,0,0,0,cps-1
0,54,17,0,0,0,0,25243.55,0,cps-1
0,25,12,0,0,0,0,13244.81,25564.67,cps-1
0,25,5,0,0,1,1,0,0,cps-1
0,18,10,1,0,0,1,0,2281.61,cps-1
0,52,15,0,0,1,0,10276.45,7995.978,cps-1
0,28,11,0,0,1,1,3775.79,500.9493,cps-1
0,17,11,0,0,0,1,114.5806,2222.501,cps-1
0,51,12,0,0,1,0,22275.19,25564.67,cps-1
0,32,12,0,1,1,0,21303.05,25208.54,cps-1
0,29,12,0,0,1,0,3591.387,7313.269,cps-1
0,50,11,0,0,1,1,25243.55,25564.67,cps-1
0,42,12,0,0,0,0,2246.855,0,cps-1
0,23,12,0,0,1,0,9805.597,0,cps-1
0,32,12,0,0,1,0,20907.39,16096.88,cps-1
0,28,12,0,0,0,0,6803.226,0,cps-1
0,26,11,0,1,1,1,0,542.3257,cps-1
0,23,12,0,1,1,0,25243.55,0,cps-1
0,20,12,0,0,0,0,862.9355,4316.439,cps-1
0,28,12,0,0,1,0,3082.935,12882.82,cps-1
0,35,12,0,1,1,0,12372.92,17354.42,cps-1
0,47,8,1,0,0,1,0,10364.77,cps-1
0,44,6,1,0,1,1,11971.89,19989.21,cps-1
0,37,15,1,0,1,0,7367.177,12203.07,cps-1
0,55,12,0,0,1,0,9809.177,8916.602,cps-1
0,35,12,0,0,1,0,0,0,cps-1
0,26,7,0,1,1,1,10437.58,11996.18,cps-1
0,26,5,0,1,1,1,1459.113,769.8955,cps-1
0,20,13,0,1,0,0,5156.129,8548.648,cps-1
0,18,9,0,1,0,1,7019.855,762.5069,cps-1
0,17,10,0,1,0,1,2696.226,13583.26,cps-1
0,46,9,0,0,1,1,8006.323,0,cps-1
0,45,12,0,0,1,0,20934.24,11631.19,cps-1
0,37,12,0,0,1,0,12218.95,12146.91,cps-1
0,17,10,0,0,0,1,105.629,7415.232,cps-1
0,24,13,0,0,0,0,12073.94,14904.35,cps-1
0,32,12,0,0,1,0,2227.161,799.4501,cps-1
0,31,6,1,0,1,1,12380.08,14072.39,cps-1
0,18,11,1,0,0,1,841.4516,7933.914,cps-1
0,17,7,1,0,0,1,2286.242,1613.677,cps-1
0,32,12,0,0,1,0,25243.55,25564.67,cps-1
0,38,10,0,0,1,1,25243.55,19584.31,cps-1
0,18,12,0,0,0,0,5218.79,14128.54,cps-1
0,52,11,0,0,1,1,25243.55,25564.67,cps-1
0,18,12,0,0,0,0,1131.484,4736.114,cps-1
0,20,12,0,0,0,0,14945.61,12336.06,cps-1
0,48,9,0,0,1,1,10351.65,0,cps-1
0,49,12,0,0,1,0,594.3871,396.0307,cps-1
0,20,12,0,0,0,0,15334.11,8207.293,cps-1
0,51,15,0,0,1,0,12396.19,2523.957,cps-1
0,43,13,0,0,0,0,20466.97,25564.67,cps-1
0,16,9,0,0,0,1,415.3548,2395.395,cps-1
0,36,4,0,0,1,1,9435,10131.29,cps-1
0,51,14,1,0,1,0,14660.95,25564.67,cps-1
0,21,12,1,0,0,0,11662.16,14218.69,cps-1
0,21,13,0,0,1,0,13354.02,21864.44,cps-1
0,40,17,0,0,1,0,24670.65,9150.083,cps-1
0,45,11,0,0,1,1,13185.73,8443.73,cps-1
0,41,7,0,0,1,1,0,0,cps-1
0,18,12,0,0,0,0,7034.177,7967.902,cps-1
0,17,11,0,0,0,1,3424.887,7378.289,cps-1
0,22,13,0,0,0,0,16843.35,18115.45,cps-1
0,26,12,0,0,0,0,0,0,cps-1
0,25,16,0,0,0,0,11681.85,12375.96,cps-1
0,29,10,0,0,0,1,14464.02,21335.42,cps-1
0,36,12,0,0,1,0,19303.26,25564.67,cps-1
0,50,10,1,0,1,1,24144.29,20160.62,cps-1
0,29,8,0,0,1,1,10951.4,0,cps-1
0,25,16,0,0,1,0,21215.32,24151.96,cps-1
0,27,16,0,0,1,0,15543.58,20309.87,cps-1
0,47,6,0,0,1,1,18793.02,7175.84,cps-1
0,24,12,0,0,0,0,15989.37,11764.18,cps-1
0,49,12,0,0,1,0,23308.21,24635.18,cps-1
0,20,12,0,0,0,0,7755.677,16343.66,cps-1
0,32,18,0,0,1,0,23830.98,25564.67,cps-1
0,23,12,0,0,1,0,13357.6,10159.37,cps-1
0,41,12,0,0,0,0,19326.53,15783.6,cps-1
0,29,14,0,0,0,0,17840.56,18109.54,cps-1
0,30,12,0,0,1,0,17840.56,19346.4,cps-1
0,45,12,0,0,1,0,25243.55,15864.87,cps-1
0,17,11,0,0,0,1,0,12412.9,cps-1
0,26,16,0,0,0,0,11513.56,12472.01,cps-1
0,46,10,0,0,1,1,11162.66,12439.5,cps-1
0,32,12,0,1,1,0,24677.81,19117.35,cps-1
0,31,12,0,0,1,0,25243.55,25564.67,cps-1
0,23,15,0,0,1,0,5254.597,437.4071,cps-1
0,20,14,0,0,1,0,10235.27,17177.09,cps-1
0,28,17,0,0,0,0,4450.742,100.4854,cps-1
0,26,16,0,0,1,0,16478.13,23834.25,cps-1
0,37,8,1,0,1,1,9708.919,9909.634,cps-1
0,40,12,0,0,1,0,25157.61,25564.67,cps-1
0,23,13,0,0,1,0,9717.871,15829.41,cps-1
0,19,13,0,0,0,0,0,0,cps-1
0,31,14,0,0,1,0,25243.55,24240.63,cps-1
0,23,12,0,0,0,0,18356.18,23761.84,cps-1
0,36,8,0,0,1,1,14324.37,16634.77,cps-1
0,29,12,0,0,1,0,16293.73,19607.95,cps-1
0,35,12,0,0,1,0,25243.55,25564.67,cps-1
0,55,5,0,0,1,1,14424.63,14178.79,cps-1
0,29,8,0,0,1,1,6337.742,5151.355,cps-1
0,36,8,0,0,1,1,16803.97,16922.92,cps-1
0,54,12,0,0,1,0,0,0,cps-1
0,50,11,0,0,1,1,10654.21,0,cps-1
0,27,17,0,0,1,0,152.1774,16518.03,cps-1
0,21,13,0,0,1,0,6173.032,25564.67,cps-1
0,20,12,0,0,0,0,14868.63,16342.18,cps-1
0,23,15,0,0,1,0,4563.532,4679.96,cps-1
0,33,5,0,0,1,1,25243.55,12927.15,cps-1
0,35,10,0,1,1,1,13128.44,16729.34,cps-1
0,53,9,0,0,1,1,19457.23,25564.67,cps-1
0,23,14,0,0,0,0,13316.42,18808.5,cps-1
0,18,11,0,0,0,1,0,16860.86,cps-1
0,23,11,0,0,1,1,22819.45,25564.67,cps-1
0,55,12,0,0,1,0,21030.92,21397.48,cps-1
0,28,12,0,0,1,0,21383.61,24660.3,cps-1
0,38,6,0,0,1,1,16775.32,21871.83,cps-1
0,27,12,1,0,1,0,18986.37,16284.55,cps-1
0,28,13,0,0,0,0,1280.081,6371.957,cps-1
0,31,12,0,0,1,0,14768.37,15467.36,cps-1
0,49,9,0,0,1,1,25243.55,20156.19,cps-1
0,29,15,0,0,0,0,2130.484,21529,cps-1
0,34,12,0,0,1,0,25243.55,25564.67,cps-1
0,35,12,0,0,1,0,23816.66,13243.39,cps-1
0,23,7,1,0,1,1,5191.935,6605.438,cps-1
0,47,12,0,0,1,0,0,0,cps-1
0,19,12,1,0,0,0,6817.548,7948.691,cps-1
0,51,7,0,0,1,1,9855.726,0,cps-1
0,23,12,1,0,0,0,11565.48,25529.2,cps-1
0,36,5,0,0,1,1,13434.58,15007.79,cps-1
0,43,12,0,0,1,0,25243.55,25564.67,cps-1
0,19,12,0,0,0,0,3732.823,8792.473,cps-1
